"","ASVID","mh_rhizo_prev","mh_rhizo_RA.mean","mh_rhizo_log.mean","mh_rhizo_filtN","mh_rhizo_ra","mh_rhizo_prevN","mh_rhizo_condition","mh_root_prev","mh_root_RA.mean","mh_root_log.mean","mh_root_filtN","mh_root_ra","mh_root_prevN","mh_root_condition","kit_rhizo_prev","kit_rhizo_RA.mean","kit_rhizo_log.mean","kit_rhizo_filtN","kit_rhizo_ra","kit_rhizo_prevN","kit_rhizo_condition","kit_root_prev","kit_root_RA.mean","kit_root_log.mean","kit_root_filtN","kit_root_ra","kit_root_prevN","kit_root_condition","Kingdom","Phylum","Class","Order","Family","Genus"
"517","ASV_759",0.5,0.00021498017487633,-3.66760158817183,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000515973395826044,-3.28737269051195,"Retain","Discard","Discard","Both_Fail",0.166666666666667,8.8155435664163e-05,-4.05475090394129,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000367144012638572,-3.43516354984547,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"518","ASV_760",0.833333333333333,0.000830536315007092,-3.08064137337227,"Retain","Discard","Discard","Both_Fail",1,0.000296333014773744,-3.52821996061811,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,8.60669081833235e-05,-4.06516379809208,"Retain","Discard","Discard","Both_Fail",0.5,5.25637762795014e-05,-4.27931344180373,"Retain","Discard","Discard","Both_Fail","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"519","ASV_763",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"520","ASV_764",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.00050829223599992,-3.29388652395487,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00036739132804849,-3.43487109905127,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"521","ASV_765",0.166666666666667,3.2472228864269e-05,-4.48848790077248,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00077818695479407,-3.10891605380526,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"522","ASV_766",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000299269984284095,-3.52393683916877,"Retain","Discard","Retain","Only_prevN_pass",1,0.000221455326607477,-3.65471386928117,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"523","ASV_767",0.333333333333333,0.000100529754854566,-3.99770537648654,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.76917788830927e-05,-4.75222849720503,"Retain","Discard","Discard","Both_Fail",1,0.000140825356167233,-3.85131914169908,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 12"
"524","ASV_768",0.166666666666667,4.42803120876396e-05,-4.35378932687502,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"525","ASV_770",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,0.000419619873761416,-3.37714395122079,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.00036178879179302,-3.4415448916991,"Retain","Discard","Discard","Both_Fail","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae",NA
"526","ASV_773",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Candidatus Planktophila"
"527","ASV_774",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"528","ASV_779",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1"
"529","ASV_780",0.166666666666667,4.79724775043347e-05,-4.31900785212661,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000567537640745497,-3.2460053295076,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"530","ASV_781",0.333333333333333,0.000172523856857179,-3.76315084154703,"Retain","Discard","Discard","Both_Fail",1,0.000444108257615945,-3.35251115160971,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,8.09875857600685e-05,-4.09158154715954,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium"
"531","ASV_782",0.166666666666667,1.47601040292132e-05,-4.83091058159468,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.33256932691923e-05,-4.87531018754322,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangium"
"532","ASV_784",0.5,0.000180353680556986,-3.74387499041643,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"533","ASV_788",0.666666666666667,0.000250153426641179,-3.60179354370536,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"534","ASV_789",0.5,0.000203724206587207,-3.6909573648994,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000484827481771147,-3.31441277076567,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella"
"535","ASV_792",0.166666666666667,3.44717633168731e-05,-4.46253650077536,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000328027455678384,-3.48408980460967,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000566825893460446,-3.24655031874544,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas"
"536","ASV_793",0.666666666666667,0.002164043818248,-2.66473394974354,"Retain","Discard","Discard","Both_Fail",0.5,0.000404201989559268,-3.3934015531352,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azoarcus"
"537","ASV_794",0.666666666666667,0.000416074072165502,-3.38082934661101,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00047370505536679,-3.32449198046903,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae","Oxobacter"
"538","ASV_795",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"539","ASV_799",0.166666666666667,3.6900260073033e-05,-4.43297057292264,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"540","ASV_801",0.166666666666667,4.57563224905609e-05,-4.33954888776041,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000348357246815697,-3.45797515048227,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"541","ASV_803",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000641748498595306,-3.19263513871033,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 8"
"542","ASV_805",1,0.00123815189674261,-2.90722607270646,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"543","ASV_806",0.333333333333333,6.04641703073966e-05,-4.21850190216267,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"544","ASV_807",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000232586865003046,-3.6334148150494,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000402177131101193,-3.39558262821697,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"545","ASV_808",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfurivibrionaceae","Desulfurivibrio"
"546","ASV_810",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes vadinHA17",NA
"547","ASV_811",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 5"
"548","ASV_812",0.833333333333333,0.000489688689385638,-3.31007992700921,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"549","ASV_814",0.166666666666667,1.77121248350558e-05,-4.75172933554706,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000115469123796044,-3.93753412969096,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000122761901712735,-3.91093639250358,"Retain","Discard","Discard","Both_Fail","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax"
"550","ASV_815",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca"
"551","ASV_817",0.166666666666667,4.72323328934822e-05,-4.32576060327478,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"552","ASV_821",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.41048697062661e-05,-4.85063092128536,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus"
"553","ASV_822",0.666666666666667,0.00154416687335334,-2.81130576859842,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,0.000109312740223562,-3.96132921877905,"Retain","Discard","Discard","Both_Fail",0.166666666666667,6.21865685895642e-05,-4.20630340658464,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Vogesella"
"554","ASV_823",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.05786522796996e-05,-4.97556965789366,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA
"555","ASV_829",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","NB1-j",NA,NA,NA,NA
"556","ASV_831",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,2.97218574539716e-05,-4.5269240530271,"Retain","Discard","Discard","Both_Fail",0.166666666666667,4.58408265453648e-05,-4.33874756030649,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000502192854574971,-3.29912947091568,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"557","ASV_832",0.333333333333333,0.000157852692554077,-3.8017480057806,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000492884472455782,-3.30725486338918,"Retain","Discard","Discard","Both_Fail",0.5,0.000275382101007275,-3.56006429097231,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"558","ASV_834",0.166666666666667,1.18080832233706e-05,-4.92782059460274,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000343338952971888,-3.46427692159301,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"559","ASV_835",1,0.00181199938445196,-2.74184195419186,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,6.09530239732932e-05,-4.21500474349372,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum"
"560","ASV_837",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans"
"561","ASV_839",0.666666666666667,0.000529005227691062,-3.27654003619513,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadales","Geothermobacteraceae","Geothermobacter"
"562","ASV_844",0.333333333333333,0.000175175709648777,-3.75652611447418,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA
"563","ASV_847",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Nitrospirota","4-29-1",NA,NA,NA
"564","ASV_848",0.5,0.00158583411054546,-2.79974224491424,"Retain","Discard","Discard","Both_Fail",0.166666666666667,3.75095532143343e-05,-4.42585810880862,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae",NA
"565","ASV_855",0.166666666666667,3.01627929022639e-05,-4.52052844775305,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,NA
"566","ASV_856",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,3.87883916922317e-05,-4.4112982274551,"Retain","Discard","Discard","Both_Fail",0.5,0.000127596498959977,-3.89416124178431,"Retain","Discard","Discard","Both_Fail","Bacteria","Planctomycetota","vadinHA49",NA,NA,NA
"567","ASV_857",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,7.32744823543477e-05,-4.13504724094063,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Rugamonas"
"568","ASV_858",0.166666666666667,4.72323328934822e-05,-4.32576060327478,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"569","ASV_859",0.666666666666667,0.000255162785297167,-3.59318266583892,"Retain","Discard","Discard","Both_Fail",0.5,6.19592340834457e-05,-4.20789395946333,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
